ID;Дата;Время;Офис ID;Менеджер ID;Группа;Товар ID;Производитель ID;Количество;Сумма;Возврат
2056;20.09.2015;11:28:25;2;8;19;2104;33;1;3595,9;нет
2057;20.09.2015;12:00:25;1;5;9;1085;3;1;7689;нет
2058;20.09.2015;12:10:25;0;2;5;4581;5;1;955,9;нет
2059;20.09.2015;12:17:25;3;10;14;2313;53;1;6422,9;нет
2060;20.09.2015;12:19:25;3;9;5;2895;12;1;8789;нет
2061;20.09.2015;12:36:25;1;3;17;2276;6;1;60489;нет
2062;20.09.2015;12:43:25;0;2;3;505;35;1;3628,9;нет
2063;20.09.2015;12:48:25;2;8;7;4314;4;1;1274,9;нет
2064;20.09.2015;13:06:25;1;4;5;4090;0;1;1386;нет
2065;20.09.2015;13:09:25;1;4;5;2177;29;1;4127,2;нет
2066;20.09.2015;13:34:25;1;4;9;914;37;1;3564;нет
2067;20.09.2015;14:15:25;1;5;14;4139;6;1;1041,7;нет
2068;20.09.2015;14:23:25;0;0;4;1079;7;1;31966;нет
2069;20.09.2015;14:36:25;2;7;13;1220;5;1;10989;нет
2070;20.09.2015;14:55:25;1;4;8;292;22;1;8910;нет
2071;20.09.2015;15:04:25;2;7;5;1559;27;1;3905;нет
2072;20.09.2015;15:08:25;3;9;8;1776;22;1;5830;нет
2073;20.09.2015;15:10:25;2;7;5;4029;33;1;2080,1;нет
2074;20.09.2015;15:21:25;2;8;3;4023;35;1;2189;нет
2075;20.09.2015;15:51:25;1;3;1;2198;60;1;1252,9;нет
2076;20.09.2015;15:53:25;3;11;5;901;53;1;18689;да
2077;20.09.2015;15:54:25;2;6;10;4210;27;1;847;нет
2078;20.09.2015;16:02:25;3;10;7;4149;0;2;1298;нет
2079;20.09.2015;16:32:25;0;2;5;3113;24;1;743,6;нет
2080;20.09.2015;16:42:25;0;0;3;3872;4;1;1929,4;нет
2081;20.09.2015;17:04:25;1;4;17;364;6;2;12122;нет
2082;20.09.2015;17:46:25;1;3;5;1896;63;1;6039;нет
2083;20.09.2015;17:58:25;3;11;9;4518;37;1;1251,8;да
2084;20.09.2015;18:00:25;1;5;9;3970;47;1;1100;нет
2085;20.09.2015;18:12:25;0;2;3;3872;16;1;1929,4;нет
2086;20.09.2015;19:22:25;2;8;13;486;6;1;11869;да
2087;20.09.2015;19:35:25;3;11;22;4459;11;1;1419;нет
2088;20.09.2015;19:49:25;1;4;9;2309;0;1;1936;нет
2089;20.09.2015;19:50:25;2;7;7;4211;36;1;827,2;нет
2090;20.09.2015;19:54:25;0;2;8;507;1;2;7257,8;нет
2091;20.09.2015;20:30:25;1;5;5;3789;23;1;878,9;нет
2092;20.09.2015;20:56:25;2;7;3;1369;7;1;10659;нет
2093;20.09.2015;21:56:25;1;5;17;364;5;2;12122;нет
2094;20.09.2015;22:10:25;0;2;7;3725;3;2;2618;да
2095;20.09.2015;22:39:25;3;9;8;507;6;1;3628,9;нет
2096;20.09.2015;22:55:25;2;7;7;3635;47;2;1034;нет
2097;21.09.2015;08:34:25;0;2;4;1350;18;1;3817;нет
2098;21.09.2015;08:42:25;0;2;13;208;6;1;9300,5;нет
2099;21.09.2015;13:19:25;3;9;4;1186;50;1;23747,9;нет
2100;21.09.2015;16:18:25;3;10;14;4139;10;1;1041,7;да
2101;21.09.2015;17:43:25;1;3;5;1963;41;1;4166,8;нет
2102;21.09.2015;18:53:25;2;7;15;4496;5;1;1089;нет
2103;21.09.2015;19:55:25;1;3;7;2414;33;1;6039;нет
2104;21.09.2015;21:03:25;2;8;10;3187;33;2;1735,8;нет
2105;21.09.2015;21:07:25;2;7;18;4150;6;1;649;нет
2106;21.09.2015;21:47:25;2;7;11;1821;18;1;6308,5;нет
2107;21.09.2015;22:09:25;0;2;19;2662;0;1;4389;нет
2108;22.09.2015;09:06:25;3;9;8;573;0;1;6751,8;нет
2109;22.09.2015;09:30:25;2;6;10;4280;35;1;1004,3;нет
2110;22.09.2015;09:58:25;3;9;10;3402;33;1;2954,6;нет
2111;22.09.2015;10:26:25;1;3;3;1490;2;1;17160;нет
2112;22.09.2015;10:36:25;0;1;5;3505;3;1;702,9;нет
2113;22.09.2015;10:38:25;2;8;5;4196;41;1;9889;нет
2114;22.09.2015;11:34:25;2;7;5;2143;23;1;1086,8;нет
2115;22.09.2015;11:47:25;0;0;10;4241;11;1;1029,6;нет
2116;22.09.2015;13:00:25;2;8;9;3933;7;1;647,9;нет
2117;22.09.2015;13:19:25;2;8;20;765;6;1;5368;нет
2118;22.09.2015;13:51:25;3;10;18;3073;47;1;594;нет
2119;22.09.2015;14:05:25;2;7;5;4201;27;1;911,9;нет
2120;22.09.2015;14:13:25;2;8;16;2438;27;1;27489;нет
2121;22.09.2015;14:47:25;2;8;4;2324;21;1;4728,9;нет
2122;22.09.2015;14:51:25;0;2;19;4345;6;1;4070;нет
2123;22.09.2015;16:07:25;1;5;20;955;6;1;5388,9;нет
2124;22.09.2015;16:37:25;2;8;5;4328;15;1;979;нет
2125;22.09.2015;16:47:25;3;9;9;3622;0;1;1089;нет
2126;22.09.2015;16:50:25;3;9;4;4465;22;1;3839;нет
2127;22.09.2015;17:36:25;2;6;18;2919;6;2;5805,8;нет
2128;22.09.2015;17:59:25;2;8;15;260;18;1;14525,5;нет
2129;22.09.2015;18:00:25;1;5;10;144;50;1;17919;нет
2130;22.09.2015;18:40:25;2;7;20;1034;6;1;4224;нет
2131;22.09.2015;18:53:25;2;8;22;3400;10;1;6039;нет
2132;22.09.2015;19:05:25;0;2;3;1434;35;1;4928;нет
2133;22.09.2015;19:20:25;3;9;11;1821;18;1;6308,5;нет
2134;22.09.2015;19:25:25;0;0;20;4036;6;1;5498,9;нет
2135;22.09.2015;19:43:25;3;9;10;4241;54;1;1029,6;нет
2136;22.09.2015;19:58:25;0;2;12;206;5;1;9300,5;нет
2137;22.09.2015;20:02:25;2;6;18;2735;6;2;10430,2;да
2138;22.09.2015;20:08:25;0;0;5;554;15;1;6479;нет
2139;22.09.2015;20:16:25;0;2;3;362;22;1;6237;нет
2140;22.09.2015;20:46:25;2;7;3;3875;16;1;4114;нет
2141;22.09.2015;20:50:25;2;7;18;3257;47;1;7148,9;нет
2142;22.09.2015;21:02:25;2;6;5;1316;63;1;27445;нет
2143;22.09.2015;21:05:25;0;2;22;4125;10;1;7365,6;нет
2144;22.09.2015;21:20:25;3;10;10;2106;11;1;8569;нет
2145;22.09.2015;21:24:25;0;2;4;2808;2;1;1054,9;нет
2146;22.09.2015;21:51:25;1;3;22;4459;10;1;1419;нет
2147;22.09.2015;22:03:25;3;11;19;3760;6;1;7139;нет
2148;22.09.2015;22:30:25;0;1;3;3531;35;1;1395,9;да
2149;23.09.2015;08:14:25;3;11;6;4107;25;2;5390;да
2150;23.09.2015;09:06:25;1;4;13;357;14;1;25949;нет
2151;23.09.2015;09:30:25;0;2;18;4150;25;1;649;нет
2152;23.09.2015;11:03:25;2;7;17;364;6;2;12122;нет
2153;23.09.2015;12:08:25;1;3;11;1821;1;1;6308,5;нет
2154;23.09.2015;12:32:25;1;3;16;3015;6;1;6209,5;нет
2155;23.09.2015;13:58:25;2;8;20;1034;54;1;4224;нет
2156;23.09.2015;16:19:25;0;2;10;1684;5;1;5995;нет
2157;23.09.2015;16:34:25;2;8;5;4264;33;1;825;нет
2158;23.09.2015;16:39:25;0;0;8;310;6;2;16940;нет
2159;23.09.2015;16:46:25;3;9;16;2818;14;1;1538,9;нет
2160;23.09.2015;17:01:25;2;7;5;3352;27;1;4950;нет
2161;23.09.2015;17:16:25;0;2;17;364;6;2;12122;нет
2162;23.09.2015;17:23:25;2;8;7;3408;7;1;1221;нет
2163;23.09.2015;17:40:25;2;8;13;2227;6;1;7139;нет
2164;23.09.2015;18:03:25;2;8;2;250;1;1;9845;нет
2165;23.09.2015;18:23:25;0;2;5;3505;34;1;702,9;нет
2166;23.09.2015;18:31:25;0;2;11;3406;1;1;3289;нет
2167;23.09.2015;18:35:25;3;9;3;4402;35;1;1375;нет
2168;23.09.2015;18:54:25;2;8;19;3278;42;1;7376,6;нет
2169;23.09.2015;19:26:25;1;5;2;707;0;1;8283;нет
2170;23.09.2015;19:30:25;3;11;9;3594;24;1;790,9;нет
2171;23.09.2015;20:04:25;2;7;4;3147;20;1;1089;нет
2172;23.09.2015;20:05:25;2;8;1;3498;27;1;5489;нет
2173;23.09.2015;20:11:25;2;7;4;3879;53;1;1639;нет
2174;23.09.2015;20:36:25;1;5;1;4417;15;1;1529;нет
2175;23.09.2015;20:54:25;3;9;7;4065;9;1;814;нет
2176;23.09.2015;21:03:25;1;4;5;3537;24;1;1408;нет
2177;23.09.2015;21:09:25;0;2;17;364;6;2;12122;нет
2178;23.09.2015;21:13:25;2;7;18;3984;5;1;4939;нет
2179;23.09.2015;21:16:25;3;10;5;1096;3;1;6996;нет
2180;23.09.2015;21:33:25;3;10;5;993;23;1;2013;нет
2181;23.09.2015;22:12:25;0;2;3;3975;28;1;1199;нет
2182;23.09.2015;22:21:25;2;6;11;51;18;1;10274;нет
2183;23.09.2015;22:26:25;2;8;13;2227;5;1;7139;нет
2184;23.09.2015;22:37:25;3;9;16;1887;2;1;5146,9;нет
2185;23.09.2015;22:42:25;3;11;19;1826;42;1;3355;нет
2186;24.09.2015;08:53:25;0;2;5;4087;31;1;1276;нет
2187;24.09.2015;09:02:25;2;8;19;2878;6;1;4389;нет
2188;24.09.2015;09:11:25;0;2;21;4216;12;1;10437,9;нет
2189;24.09.2015;09:46:25;2;8;9;3622;0;1;1089;нет
2190;24.09.2015;10:13:25;2;7;5;1756;33;1;1738;нет
2191;24.09.2015;10:36:25;2;8;1;1393;3;1;15389;нет
2192;24.09.2015;11:08:25;0;0;5;4018;15;1;638;нет
2193;24.09.2015;11:09:25;3;11;2;1010;22;1;7524;нет
2194;24.09.2015;11:28:25;1;4;7;3110;9;1;743,6;нет
2195;24.09.2015;11:34:25;2;8;3;3169;5;1;5489;нет
2196;24.09.2015;11:48:25;3;10;17;364;6;1;6061;нет
2197;24.09.2015;12:00:25;3;10;15;3882;6;1;1529;да
2198;24.09.2015;12:29:25;2;8;13;420;5;1;53856;нет
2199;24.09.2015;12:30:25;0;1;5;1756;51;1;1738;нет
2200;24.09.2015;12:42:25;2;8;17;364;5;1;6061;нет
2201;24.09.2015;12:48:25;2;8;14;4139;4;1;1041,7;нет
2202;24.09.2015;12:51:25;3;11;19;2662;33;1;4389;нет
2203;24.09.2015;13:53:25;2;7;3;4402;6;1;1375;нет
2204;24.09.2015;14:38:25;0;0;17;364;6;2;12122;нет
2205;24.09.2015;14:40:25;3;9;5;1771;16;1;7469;нет
2206;24.09.2015;14:50:25;0;2;6;695;60;2;13640;нет
2207;24.09.2015;15:02:25;0;2;3;4303;16;1;1296,9;нет
2208;24.09.2015;15:10:25;3;9;12;1399;5;1;16489;нет
2209;24.09.2015;15:54:25;3;10;1;3191;42;1;1890,9;нет
2210;24.09.2015;16:04:25;3;9;3;652;50;1;11220;нет
2211;24.09.2015;16:13:25;1;3;13;2227;5;1;7139;нет
2212;24.09.2015;16:16:25;2;8;8;1426;22;1;6743;нет
2213;24.09.2015;16:35:25;2;8;20;1034;54;1;4224;нет
2214;24.09.2015;16:37:25;3;9;9;506;5;1;3628,9;нет
2215;24.09.2015;17:00:25;0;2;8;2238;7;1;5280;нет
2216;24.09.2015;17:03:25;1;3;9;2044;27;1;3848,9;да
2217;24.09.2015;17:24:25;3;9;8;1776;22;1;5830;да
2218;24.09.2015;18:05:25;3;9;1;1567;5;1;11583;нет
2219;24.09.2015;18:30:25;0;2;14;406;53;1;3388;нет
2220;24.09.2015;18:31:25;0;2;10;4280;33;1;1004,3;нет
2221;24.09.2015;18:41:25;2;8;20;765;63;1;5368;да
2222;24.09.2015;19:10:25;2;8;19;2809;6;1;1054,9;нет
2223;24.09.2015;19:28:25;2;7;16;3421;27;1;4279;нет
2224;24.09.2015;19:35:25;0;1;1;1330;35;1;10285;нет
2225;24.09.2015;19:40:25;2;7;7;4149;27;2;1298;нет
2226;24.09.2015;19:49:25;2;6;11;3406;27;1;3289;нет
2227;24.09.2015;20:04:25;2;8;19;3603;42;1;4279;нет
2228;24.09.2015;20:05:25;0;2;10;2464;27;1;5608,9;нет
2229;24.09.2015;20:06:25;1;4;17;364;5;2;12122;нет
2230;24.09.2015;20:07:25;3;11;3;4048;0;1;2739;нет
2231;24.09.2015;20:39:25;3;10;16;2707;24;1;4950;нет
2232;24.09.2015;20:47:25;2;8;22;4125;28;1;7365,6;нет
2233;24.09.2015;20:52:25;2;7;5;4157;22;1;5486,8;нет
2234;24.09.2015;20:55:25;0;2;20;4502;6;1;1089;нет
2235;24.09.2015;21:18:25;2;8;5;136;22;1;16093;нет
2236;24.09.2015;21:24:25;0;2;13;208;5;1;9300,5;нет
2237;24.09.2015;21:30:25;2;8;10;4280;27;2;2008,6;нет
2238;24.09.2015;21:51:25;3;10;11;51;27;1;10274;нет
2239;24.09.2015;21:52:25;2;8;11;3406;1;1;3289;нет
2240;24.09.2015;22:13:25;3;9;5;3505;45;1;702,9;нет
2241;24.09.2015;22:23:25;1;3;2;267;4;1;9018,9;нет
2242;24.09.2015;22:35:25;0;2;5;1207;14;1;5434;нет
2243;24.09.2015;22:43:25;0;2;16;2438;6;1;27489;нет
2244;24.09.2015;22:54:25;2;8;9;812;24;1;7139;нет
2245;24.09.2015;22:58:25;0;2;9;709;48;1;10868;нет
2246;25.09.2015;08:49:25;1;4;22;1418;28;1;6765;нет
2247;25.09.2015;09:19:25;0;0;17;364;5;1;6061;нет
2248;25.09.2015;10:26:25;1;5;3;3872;41;1;1929,4;нет
2249;25.09.2015;11:03:25;1;4;5;4297;18;1;1109,9;нет
2250;25.09.2015;11:08:25;2;8;13;208;5;1;9300,5;нет
2251;25.09.2015;11:28:25;0;2;10;3402;54;2;5909,2;нет
2252;25.09.2015;11:39:25;2;8;3;4048;23;1;2739;нет
2253;25.09.2015;11:43:25;2;8;5;1042;16;1;1419;нет
2254;25.09.2015;11:52:25;3;9;4;4357;14;1;1969;нет
2255;25.09.2015;12:04:25;2;8;16;3421;6;1;4279;нет
2256;25.09.2015;12:05:25;2;8;22;3462;11;1;5489;нет
2257;25.09.2015;12:32:25;2;8;22;4459;28;1;1419;нет
2258;25.09.2015;13:09:25;1;5;0;2344;10;1;4277,9;нет
2259;25.09.2015;13:26:25;2;8;16;1887;3;1;5146,9;нет
2260;25.09.2015;14:18:25;2;8;20;765;6;1;5368;нет
2261;25.09.2015;14:29:25;2;8;7;3323;3;1;1469,6;нет
2262;25.09.2015;15:03:25;2;6;10;4379;28;1;2739;нет
2263;25.09.2015;15:08:25;2;8;3;1494;54;1;2178;нет
2264;25.09.2015;15:57:25;3;9;8;2238;1;1;5280;нет
2265;25.09.2015;16:33:25;0;0;21;1022;12;1;9094,8;нет
2266;25.09.2015;16:45:25;2;8;20;4502;63;1;1089;нет
2267;25.09.2015;16:49:25;0;2;14;4516;0;1;1252,9;нет
2268;25.09.2015;16:55:25;3;9;18;3073;35;1;594;нет
2269;25.09.2015;16:59:25;0;0;0;3592;19;1;933,9;нет
2270;25.09.2015;17:01:25;3;10;18;2919;9;2;5805,8;нет
2271;25.09.2015;17:21:25;1;3;10;4280;35;2;2008,6;нет
2272;25.09.2015;17:26:25;1;4;7;3889;45;2;2219,8;нет
2273;25.09.2015;17:40:25;2;6;16;3501;5;1;5621;нет
2274;25.09.2015;18:19:25;3;9;3;1860;60;1;3289;нет
2275;25.09.2015;18:23:25;2;8;20;4502;6;1;1089;нет
2276;25.09.2015;18:34:25;3;9;14;2908;25;1;8789;нет
2277;25.09.2015;18:39:25;3;9;10;4248;33;1;1155;нет
2278;25.09.2015;18:44:25;3;9;5;3678;8;1;2739;нет
2279;25.09.2015;18:47:25;1;3;2;3139;9;1;2585;нет
2280;25.09.2015;18:51:25;0;2;22;4459;10;1;1419;да
2281;25.09.2015;18:55:25;2;8;19;3971;0;1;1639;нет
2282;25.09.2015;19:12:25;2;7;10;4391;27;2;1188;нет
2283;25.09.2015;19:18:25;0;0;17;364;6;2;12122;нет
2284;25.09.2015;19:23:25;2;8;3;3711;12;1;5445;нет
2285;25.09.2015;19:29:25;2;8;20;765;6;1;5368;нет
2286;25.09.2015;19:32:25;1;4;5;3113;12;1;743,6;нет
2287;25.09.2015;19:57:25;2;7;4;4243;50;1;1029,6;нет
2288;25.09.2015;20:06:25;1;3;9;1914;26;1;2123;нет
2289;25.09.2015;20:07:25;2;8;8;1089;5;2;110858;нет
2290;25.09.2015;20:27:25;1;4;17;364;5;1;6061;нет
2291;25.09.2015;20:37:25;2;8;16;2027;3;1;20042;нет
2292;25.09.2015;20:43:25;2;8;13;1220;5;1;10989;нет
2293;25.09.2015;20:48:25;3;9;5;3038;16;1;1472,9;нет
2294;25.09.2015;20:50:25;3;11;22;3687;10;1;4389;нет
2295;25.09.2015;20:53:25;0;0;5;4581;0;1;955,9;нет
2296;25.09.2015;21:01:25;2;8;13;2233;4;1;23089;нет
2297;25.09.2015;21:11:25;3;11;8;292;22;1;8910;нет
2298;25.09.2015;21:15:25;3;9;8;310;6;1;8470;нет
2299;25.09.2015;21:16:25;2;8;8;646;1;1;18865;нет
2300;25.09.2015;21:17:25;2;8;2;2508;41;1;3183,4;нет
2301;25.09.2015;21:22:25;2;7;8;507;10;1;3628,9;нет
2302;25.09.2015;21:37:25;0;1;15;3931;18;1;647,9;нет
2303;25.09.2015;21:40:25;0;0;20;4502;6;1;1089;да
2304;25.09.2015;21:42:25;3;10;9;3045;7;1;924;нет
2305;25.09.2015;21:49:25;1;4;8;310;10;1;8470;нет
2306;25.09.2015;21:51:25;2;8;15;2754;25;1;4389;нет
2307;25.09.2015;21:53:25;0;2;18;3073;50;2;1188;нет
2308;25.09.2015;21:57:25;2;8;21;4216;12;1;10437,9;нет
2309;25.09.2015;22:23:25;2;8;13;4128;5;1;8789;нет
2310;25.09.2015;22:30:25;0;2;4;3404;60;1;3289;нет
2311;25.09.2015;22:33:25;0;0;17;364;6;2;12122;нет
2312;25.09.2015;22:45:25;3;9;22;4459;11;1;1419;нет
2313;25.09.2015;22:54:25;1;4;3;2236;35;1;5280;нет
2314;26.09.2015;08:12:25;2;7;20;955;63;1;5388,9;нет
2315;26.09.2015;09:29:25;1;5;18;4392;35;1;594;нет
2316;26.09.2015;10:34:25;2;8;5;4229;27;1;1155;нет
2317;26.09.2015;11:01:25;2;8;16;1887;5;1;5146,9;нет
2318;26.09.2015;11:51:25;2;8;11;3406;27;1;3289;нет
2319;26.09.2015;12:20:25;1;4;16;3046;6;1;803;нет
2320;26.09.2015;12:25:25;0;2;1;2146;41;1;24412,3;нет
2321;26.09.2015;12:35:25;3;10;7;2138;47;1;1738;нет
2322;26.09.2015;12:40:25;1;4;9;3890;9;1;1109,9;нет
2323;26.09.2015;12:42:25;3;11;13;4128;6;1;8789;нет
2324;26.09.2015;12:56:25;2;8;22;4459;43;1;1419;нет
2325;26.09.2015;13:03:25;3;10;8;1776;5;1;5830;нет
2326;26.09.2015;13:09:25;2;6;20;4502;63;1;1089;нет
2327;26.09.2015;13:18:25;2;8;10;1234;28;2;15466;нет
2328;26.09.2015;13:24:25;3;9;20;4502;63;1;1089;нет
2329;26.09.2015;13:30:25;1;4;4;3834;52;1;5159;нет
2330;26.09.2015;13:32:25;2;6;9;794;26;1;6996;нет
2331;26.09.2015;13:39:25;0;2;13;2227;25;1;7139;нет
2332;26.09.2015;13:41:25;3;9;22;3462;11;1;5489;нет
2333;26.09.2015;13:46:25;1;4;13;208;6;1;9300,5;нет
2334;26.09.2015;13:48:25;3;9;13;4128;5;1;8789;нет
2335;26.09.2015;14:03:25;3;11;2;1201;22;1;18359;нет
2336;26.09.2015;14:15:25;2;8;10;3167;14;2;10978;нет
2337;26.09.2015;14:21:25;2;8;1;3520;35;1;4766,3;нет
2338;26.09.2015;14:26:25;0;2;10;1574;17;1;8965;нет
2339;26.09.2015;14:29:25;2;8;18;3755;25;2;11217,8;нет
2340;26.09.2015;14:45:25;3;10;13;2227;14;1;7139;нет
2341;26.09.2015;14:58:25;0;2;5;1057;63;1;6061;нет
2342;26.09.2015;15:06:25;0;2;22;2039;10;1;4222,9;нет
2343;26.09.2015;15:22:25;1;3;8;1426;7;1;6743;нет
2344;26.09.2015;15:23:25;2;8;18;503;53;2;8140;нет
2345;26.09.2015;15:25:25;2;8;5;3056;3;1;1518;нет
2346;26.09.2015;15:26:25;2;6;10;4210;5;2;1694;нет
2347;26.09.2015;15:29:25;2;6;16;2707;28;1;4950;нет
2348;26.09.2015;15:33:25;1;4;3;2715;16;1;14520;нет
2349;26.09.2015;15:37:25;1;4;20;4502;6;1;1089;нет
2350;26.09.2015;15:38:25;2;7;2;2840;50;1;4730;нет
2351;26.09.2015;15:46:25;1;5;16;1712;3;1;9339;нет
2352;26.09.2015;15:47:25;0;0;1;3285;23;1;21989;нет
2353;26.09.2015;15:53:25;0;0;18;3631;50;1;8237,9;нет
2354;26.09.2015;15:55:25;0;1;8;507;6;2;7257,8;нет
2355;26.09.2015;15:57:25;1;4;5;3818;14;1;979;нет
2356;26.09.2015;16:14:25;0;0;21;1022;12;1;9094,8;нет
2357;26.09.2015;16:34:25;0;0;14;1979;5;1;6587,9;нет
2358;26.09.2015;16:37:25;2;8;20;1034;63;1;4224;нет
2359;26.09.2015;16:46:25;0;2;14;2982;0;1;6039;нет
2360;26.09.2015;16:54:25;0;2;21;4216;18;1;10437,9;нет
2361;26.09.2015;17:06:25;0;2;11;3406;27;1;3289;нет
2362;26.09.2015;17:08:25;3;10;9;4315;0;1;1650;нет
2363;26.09.2015;17:37:25;3;9;17;364;6;2;12122;нет
2364;26.09.2015;17:46:25;3;9;10;4241;14;1;1029,6;нет
2365;26.09.2015;17:51:25;2;7;10;2963;2;1;2362,8;нет
2366;26.09.2015;18:05:25;3;10;5;3505;41;1;702,9;нет
2367;26.09.2015;18:07:25;2;6;5;4229;33;1;1155;нет
2368;26.09.2015;18:18:25;1;4;2;1003;41;1;9845;нет
2369;26.09.2015;18:24:25;0;0;19;2657;45;1;7139;нет
2370;26.09.2015;18:53:25;3;10;5;3447;13;1;1651,1;нет
2371;26.09.2015;18:56:25;2;6;7;1755;1;1;1240,8;нет
2372;26.09.2015;19:20:25;2;7;7;3917;12;2;2393,6;нет
2373;26.09.2015;19:25:25;0;2;13;420;6;1;53856;нет
2374;26.09.2015;19:31:25;3;9;6;1274;24;1;10989;нет
2375;26.09.2015;19:32:25;1;4;15;4390;6;1;594;нет
2376;26.09.2015;19:37:25;2;8;10;3187;48;1;867,9;нет
2377;26.09.2015;19:39:25;0;2;13;208;5;1;9300,5;нет
2378;26.09.2015;19:40:25;2;8;3;827;22;1;9603;нет
2379;26.09.2015;19:41:25;3;9;15;3157;5;1;3407,8;нет
2380;26.09.2015;19:59:25;2;8;10;3418;54;1;5929;нет
2381;26.09.2015;20:09:25;2;7;16;2707;37;1;4950;нет
2382;26.09.2015;20:32:25;3;9;22;3574;43;1;5489;нет
2383;26.09.2015;20:33:25;1;5;7;3725;0;1;1309;нет
2384;26.09.2015;21:06:25;2;8;9;3594;6;1;790,9;нет
2385;26.09.2015;21:25:25;3;9;18;3073;22;1;594;нет
2386;26.09.2015;21:27:25;0;2;14;1979;0;1;6587,9;нет
2387;26.09.2015;21:42:25;0;0;17;364;6;2;12122;нет
2388;26.09.2015;22:14:25;2;8;5;1750;50;1;1089;нет
2389;26.09.2015;22:41:25;0;2;15;4496;37;1;1089;нет
2390;27.09.2015;08:06:25;3;9;14;3974;5;1;1295,8;нет
2391;27.09.2015;08:11:25;2;6;5;2973;1;1;5850,9;нет
2392;27.09.2015;08:53:25;2;8;9;1993;3;1;1936;нет
2393;27.09.2015;09:34:25;0;2;21;1022;12;1;9094,8;нет
2394;27.09.2015;09:45:25;0;0;17;2276;6;2;120978;нет
2395;27.09.2015;09:57:25;2;8;13;2227;5;1;7139;нет
2396;27.09.2015;10:05:25;0;2;20;1385;11;1;5388,9;нет
2397;27.09.2015;10:29:25;3;9;7;4149;4;1;649;нет
2398;27.09.2015;10:51:25;0;2;16;3501;5;1;5621;нет
2399;27.09.2015;11:16:25;0;2;2;205;22;1;10230;нет
2400;27.09.2015;11:34:25;1;5;11;3573;27;1;3792,8;нет
2401;27.09.2015;12:06:25;2;7;4;4545;27;1;6011,5;нет
2402;27.09.2015;12:24:25;2;8;3;1494;13;1;2178;нет
2403;27.09.2015;12:25:25;2;8;0;2557;50;1;869;нет
2404;27.09.2015;12:34:25;3;9;14;1910;6;1;3498;нет
2405;27.09.2015;13:07:25;0;2;16;3700;3;1;1529;нет
2406;27.09.2015;13:10:25;1;5;22;2450;28;1;5020,4;нет
2407;27.09.2015;13:13:25;1;5;8;1426;6;1;6743;нет
2408;27.09.2015;13:17:25;2;6;19;2603;6;1;1235,3;нет
2409;27.09.2015;13:18:25;2;8;5;2600;34;1;5907;нет
2410;27.09.2015;13:37:25;1;4;7;2602;7;1;1235,3;нет
2411;27.09.2015;13:41:25;3;9;7;3635;10;2;1034;нет
2412;27.09.2015;13:59:25;1;4;9;3594;22;1;790,9;нет
2413;27.09.2015;14:02:25;3;9;4;1198;21;1;4288,9;нет
2414;27.09.2015;14:12:25;2;7;9;3111;3;1;803;нет
2415;27.09.2015;14:18:25;2;8;7;3581;2;2;3297,8;нет
2416;27.09.2015;14:26:25;1;3;22;3574;43;1;5489;нет
2417;27.09.2015;14:32:25;3;9;15;3768;50;1;1351,9;нет
2418;27.09.2015;14:36:25;3;9;22;3462;28;1;5489;нет
2419;27.09.2015;14:40:25;0;2;8;646;6;1;18865;нет
2420;27.09.2015;14:53:25;0;2;20;4502;54;1;1089;нет
2421;27.09.2015;14:54:25;3;9;4;3420;42;1;4045,8;нет
2422;27.09.2015;15:06:25;1;3;7;2624;37;1;5047,9;нет
2423;27.09.2015;15:18:25;0;2;3;3870;0;1;1419;нет
2424;27.09.2015;15:19:25;1;5;9;1032;60;1;3245;нет
2425;27.09.2015;15:31:25;0;2;9;2442;50;1;7689;нет
2426;27.09.2015;15:42:25;0;1;14;2313;24;1;6422,9;нет
2427;27.09.2015;15:52:25;2;7;8;952;6;1;4180;нет
2428;27.09.2015;16:05:25;3;9;20;765;6;1;5368;нет
2429;27.09.2015;16:08:25;3;9;5;2398;44;1;8237,9;нет
2430;27.09.2015;16:23:25;2;8;7;1706;54;2;13178;нет
2431;27.09.2015;16:57:25;2;7;20;4502;54;1;1089;нет
2432;27.09.2015;17:07:25;2;8;8;646;11;1;18865;нет
2433;27.09.2015;17:11:25;3;9;16;3372;14;1;5489;нет
2434;27.09.2015;17:18:25;2;7;12;2113;5;1;23584;нет
2435;27.09.2015;17:31:25;3;11;5;1496;50;1;2123;нет
2436;27.09.2015;17:38:25;2;7;16;3501;37;1;5621;нет
2437;27.09.2015;17:55:25;2;6;17;364;6;1;6061;нет
2438;27.09.2015;18:04:25;1;4;16;1401;3;1;15394,5;нет
2439;27.09.2015;18:07:25;1;3;12;206;5;1;9300,5;нет
2440;27.09.2015;18:10:25;2;8;18;4119;50;2;4378;нет
2441;27.09.2015;18:41:25;1;3;17;364;5;1;6061;нет
2442;27.09.2015;19:00:25;2;6;3;341;25;1;9614;нет
2443;27.09.2015;19:11:25;1;5;19;4458;33;1;1419;да
2444;27.09.2015;19:18:25;3;10;5;3000;23;1;1452;нет
2445;27.09.2015;19:26:25;1;4;17;364;6;1;6061;нет
2446;27.09.2015;19:30:25;3;9;10;4210;54;1;847;нет
2447;27.09.2015;19:31:25;0;2;16;2950;6;1;4129,4;нет
2448;27.09.2015;19:45:25;2;7;17;364;6;2;12122;нет
2449;27.09.2015;19:54:25;0;1;8;2238;7;1;5280;нет
